,sp|P60015.1|OPSB_PANTR,sp|P03999.2|OPSB_HUMAN,sp|O13092.1|OPSB_SAIBB,sp|Q63652.2|OPSB_RAT,sp|P51491.1|OPSB_MOUSE,sp|P51490.1|OPSB_BOVIN,sp|O57605.1|OPSUV_MELUD,sp|P28684.1|OPSV_CHICK,sp|P51473.1|OPSV_XENLA,sp|P87368.1|OPSV_ORYLA,sp|Q9W6A9.2|OP1S1_DANRE,sp|Q90309.1|OPSUV_CARAU,sp|P32310.1|OPSB_CARAU,sp|P87365.1|OPSB_ORYLA,sp|Q8AYM7.1|OPSG3_DANRE,sp|Q9W6A6.2|OPSG4_DANRE,sp|Q8HY69.2|OPSD_SMICR,sp|P28682.1|OPSB_CHICK,sp|P56516.1|OPSD_RANTE,sp|P51476.1|OPSP_COLLI,sp|P51472.1|OPSB_PSAFA,sp|Q8AYM8.1|OPSG2_DANRE,sp|Q9W6A8.1|OP1S2_DANRE,sp|P35357.1|OPSB_GEKGE,sp|P51470.1|OPSD_AQUCT,sp|Q9W6A5.2|OPSG1_DANRE,sp|P41591.1|OPSD_ANOCA,sp|P31355.1|OPSD_LITPI,sp|Q90245.1|OPSD_AMBTI,sp|O93441.1|OPSD_GALML,sp|O93459.1|OPSD_SCYCA,sp|P28683.1|OPSG_CHICK,sp|P51489.1|OPSD_RAT,sp|O13227.1|OPSB_CONCO,sp|P32311.1|OPSG1_CARAU,sp|P49912.1|OPSD_RABIT,sp|Q28886.1|OPSD_MACFA,sp|O62795.1|OPSD_PAGGO,sp|P52202.1|OPSD_ALLMI,sp|O62794.1|OPSD_PHOVI,sp|Q769E8.1|OPSD_OTOCR,sp|P02699.1|OPSD_BOVIN,sp|Q68J47.1|OPSD_LOXAF,sp|Q95KU1.1|OPSD_FELCA,sp|O62791.1|OPSD_DELDE,sp|P32312.1|OPSG2_CARAU,sp|P15409.2|OPSD_MOUSE,sp|P22328.1|OPSD_CHICK,sp|Q6W3E1.1|OPSD_CALPD,sp|P51471.1|OPSB_ANOCA,sp|P28681.1|OPSD_CRIGR,sp|P56515.1|OPSD_RHIMB,sp|O62793.1|OPSD_MESBI,sp|P79863.1|OPSD_LEUER,sp|P56514.1|OPSD_BUFBU,sp|O62798.1|OPSD_TURTR,sp|Q90214.1|OPSD1_ANGAN,sp|P22671.1|OPSD_LETCA,sp|P08100.1|OPSD_HUMAN,sp|O62792.1|OPSD_GLOME,sp|P02700.2|OPSD_SHEEP,sp|O18766.1|OPSD_PIG,sp|Q9YGZ0.1|OPSD_SARPI,sp|P29403.1|OPSD_XENLA,sp|P79807.1|OPSD_MYRVI,sp|P79898.1|OPSD_SARDI,sp|P32308.1|OPSD_CANLF,sp|O42604.1|OPSD_ZEUFA,sp|P79914.1|OPSD_SARXA,sp|P79911.1|OPSD_SARTI,sp|O62796.1|OPSD_TRIMA,sp|P51474.1|OPSG3_PSAFA,sp|P79901.1|OPSD_SARMI,sp|P79798.1|OPSD_MYRBE,sp|P79902.1|OPSD_SARPU,sp|P79808.1|OPSD_NEOAR,sp|P79809.1|OPSD_NEOAU,sp|P79903.1|OPSD_SARSP,sp|P51488.1|OPSD_CYPCA,sp|P79812.1|OPSD_NEOSA,sp|Q9YGY9.1|OPSD_ZOSOP,sp|Q9YGZ2.1|OPSD_GOBNI,sp|P41590.1|OPSD_PSAFA,sp|P51475.1|OPSP_CHICK,sp|P32309.1|OPSD_CARAU,sp|Q9R024.1|OPSG_CAVPO,sp|P87369.1|OPSD_ORYLA,sp|P34989.1|OPSL_CALJA,sp|Q9YH05.1|OPSD_DIPAN,sp|Q9YGZ8.1|OPSD_CHELB,sp|Q9YGZ5.1|OPSD_SOLSO,sp|O35476.2|OPSG_RAT,sp|Q9DGG4.1|OPSD_TETNG,sp|Q9YGZ3.1|OPSD_SALPV,sp|P35359.2|OPSD_DANRE,sp|P79848.1|OPSD_POERE,sp|O35599.1|OPSG_MOUSE,sp|O35478.2|OPSG_SCICA,sp|Q9YGZ6.1|OPSD_CHEAU,sp|Q98980.1|OPSD_PETMA,sp|P04000.2|OPSR_HUMAN,sp|P04001.1|OPSG_HUMAN,sp|O18913.2|OPSR_FELCA,sp|O18912.2|OPSR_HORSE,sp|Q9BGI7.1|OPSR_BOVIN,sp|Q95170.1|OPSR_CAPHI,sp|O18914.2|OPSR_CANLF,sp|O18910.2|OPSG_RABIT,sp|P41592.1|OPSR_ANOCA,sp|P22329.1|OPSR_CHICK,sp|P87367.1|OPSR_ORYLA,sp|P32313.1|OPSR_CARAU,sp|O12948.1|OPSR_XENLA,sp|Q9W6A7.1|OPSR1_DANRE,sp|P22332.2|OPSR_PSAFA,sp|Q8AYN0.1|OPSR2_DANRE,sp|P35358.1|OPSG_GEKGE,sp|P22331.1|OPSG2_PSAFA,sp|P22330.1|OPSG1_PSAFA,sp|O18911.1|OPSG_ODOVI,sp|Q90215.1|OPSD2_ANGAN,sp|P79756.1|OPSD_GAMAF,sp|O42490.1|OPSP_PETMA
sp|O62796.1|OPSD_TRIMA,0.98606366,0.9868338,0.985126,0.982326,0.9816561,0.9840453,0.98988545,0.9793132,0.9858533,0.98367566,0.98733866,0.98919976,0.9871805,0.98304343,0.99507546,0.9940965,0.998255,0.96809024,0.9949937,0.9565827,0.98247015,0.9897854,0.9877447,0.99540204,0.9973033,0.9894241,0.9973067,0.99642146,0.997905,0.997059,0.99648654,0.99594533,0.99925387,0.9971249,0.9948441,0.99914825,0.9993064,0.99939877,0.9981973,0.9995246,0.9992352,0.999316,0.99916446,0.999657,0.99865395,0.99314594,0.9989525,0.99763155,0.99926937,0.9934934,0.9994452,0.99757123,0.9978585,0.99752843,0.99633425,0.99846953,0.9960567,0.99654794,0.9992438,0.99803895,0.99915576,0.99920475,0.99454445,0.99665934,0.99358875,0.99380255,0.9995008,0.99337363,0.9936951,0.99457526,1.0000002,0.99492997,0.9940224,0.9918946,0.99401927,0.99323094,0.9937694,0.9945246,0.99485755,0.9932513,0.9941845,0.99501497,0.99467236,0.960304,0.9936635,0.9786047,0.9949652,0.9823612,0.99525726,0.9919025,0.9940151,0.98469293,0.99423504,0.9943907,0.9947663,0.9938744,0.98369277,0.98228395,0.9926889,0.9951436,0.9781774,0.9779754,0.974462,0.97836596,0.9787771,0.97890663,0.9769082,0.9792055,0.9772586,0.9781714,0.9788809,0.98051035,0.98223644,0.98018783,0.9811797,0.9790229,0.97493947,0.98162115,0.98265904,0.96671754,0.99538976,0.9939196,0.94112474
sp|P51474.1|OPSG3_PSAFA,0.9897301,0.9900299,0.98917174,0.98463154,0.98615503,0.9873253,0.9925338,0.98587334,0.9873344,0.9871551,0.9919055,0.9919967,0.98977816,0.99051285,0.9967742,0.99727744,0.9922427,0.977332,0.99138355,0.96119964,0.9856818,0.9941787,0.9914748,0.9971318,0.9936285,0.9938382,0.99508816,0.99273264,0.99515325,0.9953758,0.9928479,0.9963677,0.9947126,0.9916153,0.99873465,0.99390185,0.99519134,0.995095,0.99500495,0.99546844,0.99448264,0.9941548,0.99385345,0.9948955,0.99488163,0.9972993,0.9943631,0.9945239,0.9946251,0.9938368,0.9950494,0.99501723,0.9949615,0.9944043,0.99388474,0.99511343,0.9916065,0.9974562,0.9955179,0.9949183,0.99573845,0.99487275,0.9932779,0.99460286,0.9927612,0.9913851,0.99583006,0.9932894,0.992721,0.99241906,0.99492997,1.0000001,0.99154526,0.9921723,0.9925654,0.99201995,0.99211264,0.99245405,0.99329865,0.99206936,0.99363595,0.9941747,0.99262863,0.9691146,0.9912684,0.9852348,0.9943155,0.9877734,0.9940052,0.9925016,0.99314904,0.98836625,0.99390805,0.99401987,0.992523,0.99269116,0.9875103,0.986562,0.992931,0.9949574,0.9846674,0.98489994,0.98196167,0.9856628,0.98517185,0.9849953,0.98339397,0.9845027,0.9846304,0.9852816,0.9855917,0.9860251,0.98528653,0.98559844,0.9878584,0.98550797,0.98174614,0.983723,0.98536396,0.97314507,0.9920068,0.99331796,0.95285755
sp|P79901.1|OPSD_SARMI,0.9877958,0.9880613,0.98826337,0.9874816,0.98661196,0.98826116,0.99340004,0.9839156,0.99086195,0.98534364,0.9862644,0.98751163,0.9879678,0.98467505,0.99504006,0.9923128,0.993991,0.97583073,0.9946705,0.9590174,0.9840968,0.9921221,0.9883281,0.99397063,0.9961666,0.9921831,0.99523044,0.9956013,0.9951154,0.99602413,0.99527013,0.9941379,0.9942026,0.9964954,0.99280095,0.994578,0.9942366,0.9950974,0.99474365,0.99471676,0.99430835,0.99453014,0.99482423,0.99419355,0.99519944,0.99114263,0.9928694,0.99478906,0.9944641,0.99259937,0.9936514,0.99566203,0.9950297,0.9954333,0.9952314,0.9950269,0.9961409,0.9945928,0.99478304,0.99522144,0.99395084,0.9943126,0.9963145,0.99617213,0.9984472,0.9995326,0.9946271,0.99768996,0.998813,0.9990852,0.9940224,0.99154526,1.0,0.99693495,0.99928176,0.99907327,0.99837077,0.9989884,0.99711764,0.9985863,0.99722564,0.997434,0.9966098,0.96283996,0.997278,0.9844809,0.99701154,0.9871931,0.99866176,0.99553895,0.99827206,0.9892238,0.99827486,0.9976461,0.99755764,0.99837554,0.9888071,0.9878986,0.99619764,0.9946626,0.9858239,0.98507726,0.9835617,0.98457116,0.9859268,0.9860443,0.98435104,0.9862356,0.9845137,0.9855998,0.98365265,0.9857378,0.9886293,0.98406816,0.98469555,0.98405516,0.98277426,0.9874098,0.98808134,0.97003734,0.99697113,0.9976736,0.95032674
sp|P79798.1|OPSD_MYRBE,0.9910356,0.9913781,0.9923046,0.9906154,0.9911777,0.99244803,0.9951007,0.9907479,0.9913053,0.9892276,0.98766756,0.988116,0.98718387,0.9899757,0.9951837,0.99469465,0.98979783,0.9847213,0.99011624,0.96780866,0.9874847,0.9942664,0.98896515,0.9936844,0.99293756,0.99482596,0.9946008,0.991697,0.99291587,0.99569273,0.99273634,0.9944687,0.99183834,0.99389136,0.9938992,0.9911492,0.99197584,0.9932679,0.993648,0.9928339,0.99179256,0.9922806,0.992669,0.99217004,0.9940829,0.99338484,0.99096555,0.99234045,0.9925648,0.9931821,0.9921621,0.9934552,0.99425524,0.9945676,0.992907,0.99400145,0.9955767,0.99442947,0.9927591,0.9948696,0.99323654,0.99320847,0.99649405,0.995194,0.9992207,0.997431,0.9922488,0.997367,0.99877656,0.9979547,0.9918946,0.9921723,0.99693495,0.99999934,0.99788064,0.9988163,0.99826795,0.99823415,0.99549276,0.99858654,0.99837035,0.9981477,0.9977562,0.97424674,0.99592704,0.9900472,0.99752223,0.99092746,0.9977859,0.9982953,0.9980447,0.99170256,0.998238,0.99819183,0.9977262,0.9983776,0.9911465,0.98980534,0.9982549,0.99486613,0.9893575,0.98962563,0.9871118,0.9886339,0.98918027,0.9896037,0.98901606,0.9908739,0.9874188,0.9901269,0.9872282,0.9861529,0.9875525,0.98411447,0.9871482,0.98536485,0.98470217,0.9857583,0.9869486,0.9722306,0.9949573,0.9984734,0.95938987
sp|P79902.1|OPSD_SARPU,0.99062216,0.9908477,0.9915746,0.9896102,0.9895702,0.99101317,0.99537724,0.98600775,0.9933873,0.98748964,0.98785067,0.9888545,0.9900706,0.9880812,0.9958321,0.9929478,0.9933223,0.97792345,0.9939505,0.9609078,0.98779213,0.9936762,0.9902951,0.9945332,0.99578804,0.9942167,0.9955165,0.9949832,0.9952934,0.9968967,0.9960948,0.9953534,0.9941279,0.9963476,0.9939023,0.9939769,0.99393094,0.9950108,0.9954066,0.99489444,0.9937245,0.9941906,0.9947756,0.99426484,0.99532425,0.9919494,0.99295115,0.9953553,0.99401706,0.9944068,0.9937531,0.9961542,0.99529755,0.99660033,0.9958175,0.9951702,0.9963304,0.99531174,0.9945014,0.9955067,0.99432343,0.9942867,0.9969375,0.9965027,0.9987182,0.99938345,0.9945252,0.99790376,0.99895144,0.99940187,0.99401927,0.9925654,0.99928176,0.99788064,0.9999999,0.9994712,0.9993454,0.9993377,0.9971345,0.9990271,0.99796677,0.99799466,0.99695396,0.96556604,0.99722004,0.9857651,0.9975173,0.9884654,0.9983897,0.9963349,0.9980022,0.98963344,0.9982618,0.99769855,0.99762815,0.99837285,0.9892283,0.9880533,0.99676573,0.9959532,0.9868246,0.9864899,0.9840021,0.9854221,0.9865795,0.9866904,0.98505294,0.9874368,0.98540103,0.9869709,0.9846832,0.98603606,0.9888422,0.9837258,0.98531693,0.9840727,0.98373663,0.9870859,0.9875578,0.97044003,0.9966613,0.9978818,0.9506667
sp|P79808.1|OPSD_NEOAR,0.990579,0.99087405,0.9915787,0.9901655,0.98990154,0.9914141,0.99497414,0.98709154,0.9926005,0.98787147,0.98679376,0.98792195,0.9889705,0.98820853,0.9958171,0.9937022,0.99215686,0.9801127,0.9928371,0.96438724,0.98748696,0.9940003,0.9895568,0.99407464,0.99497634,0.9943911,0.99575126,0.994099,0.99433166,0.9964985,0.9947685,0.99497294,0.9932561,0.9958859,0.9936191,0.9931427,0.9931567,0.9944322,0.9949074,0.9940452,0.99311197,0.9935567,0.99418813,0.993525,0.9949494,0.99261963,0.99205625,0.9943626,0.99350536,0.9940214,0.99310327,0.9950683,0.99495006,0.9957386,0.99478155,0.994751,0.99663734,0.99510884,0.99391425,0.99532557,0.993837,0.9939232,0.99700576,0.9963495,0.9992891,0.9993423,0.9935074,0.99805826,0.9993768,0.99947,0.99323094,0.99201995,0.99907327,0.9988163,0.9994712,0.99999964,0.9993469,0.999572,0.9966496,0.9995514,0.99822825,0.998163,0.9976085,0.969192,0.9968704,0.9872152,0.9976902,0.98916155,0.9986102,0.9971756,0.9985741,0.990618,0.9985228,0.9983901,0.99791354,0.99892735,0.9900914,0.9888517,0.997522,0.9959195,0.9878072,0.9875481,0.9850829,0.9864301,0.98755455,0.9879077,0.9866178,0.98891443,0.98576117,0.98789394,0.9848628,0.98539776,0.9881544,0.98335105,0.98525965,0.983875,0.9833542,0.98642427,0.9872284,0.9702217,0.9965195,0.9985554,0.9544163
sp|P79809.1|OPSD_NEOAU,0.9920702,0.9924918,0.9930073,0.9917349,0.9915178,0.99266994,0.99559224,0.9870288,0.99430203,0.9883591,0.98712206,0.98918796,0.9910965,0.9890437,0.99633014,0.99354255,0.99280035,0.97986174,0.99278206,0.9652648,0.98998445,0.99417603,0.99070644,0.9942681,0.9949146,0.9945545,0.99596906,0.9940434,0.9947334,0.9972365,0.9961163,0.9956069,0.9938979,0.9966208,0.9938642,0.9936122,0.9935567,0.99467844,0.9956722,0.99467945,0.9932246,0.9940834,0.99486613,0.9943627,0.995577,0.9926678,0.99296886,0.99473625,0.9938712,0.99559075,0.99368113,0.9955826,0.99540997,0.99680245,0.99532086,0.9954135,0.99717647,0.994932,0.9941755,0.99580956,0.9946546,0.9945965,0.99743193,0.9963835,0.99866694,0.9988502,0.9940616,0.99759805,0.9984811,0.99940825,0.9937694,0.99211264,0.99837077,0.99826795,0.9993454,0.9993469,0.99999994,0.99939406,0.99616385,0.99870324,0.99800324,0.998028,0.99694693,0.9691049,0.99642694,0.98637825,0.9969853,0.98900867,0.997885,0.99636644,0.9976009,0.99012625,0.9976087,0.9976016,0.99741906,0.99823016,0.9896474,0.98803234,0.9965391,0.9962703,0.9868667,0.98687255,0.98352325,0.9851424,0.9865878,0.9869318,0.9856482,0.98828536,0.9844147,0.9869611,0.98370093,0.9842073,0.98819554,0.98155856,0.9837192,0.98210657,0.9822898,0.9859657,0.9864088,0.96983373,0.99648714,0.9977022,0.9511058
sp|P79903.1|OPSD_SARSP,0.99124336,0.9915457,0.9920053,0.9907112,0.9902104,0.99172497,0.9955066,0.98662853,0.99307454,0.98800737,0.9874256,0.9889119,0.9900372,0.9881078,0.9962154,0.9938545,0.9934997,0.97900516,0.99408805,0.96415126,0.9881555,0.99392396,0.9906789,0.9950011,0.99621356,0.9943356,0.9965937,0.9954919,0.9954843,0.99696374,0.99544215,0.9958687,0.994464,0.99641746,0.994255,0.99451554,0.99440855,0.99572456,0.99595445,0.99533767,0.99431384,0.99484515,0.995368,0.9949115,0.9960302,0.9928933,0.99334145,0.99564195,0.99477404,0.994818,0.99426246,0.996088,0.9958964,0.9963763,0.9956422,0.9958886,0.9968256,0.99558973,0.99502605,0.996331,0.99503523,0.99511546,0.9971405,0.9973563,0.99900866,0.99918294,0.9947942,0.9981445,0.99899316,0.999937,0.9945246,0.99245405,0.9989884,0.99823415,0.9993377,0.999572,0.99939406,0.9999995,0.99696606,0.9990602,0.9979817,0.99801385,0.9972972,0.9680918,0.9970566,0.987211,0.9971984,0.9895779,0.9985224,0.9965094,0.9980869,0.99094784,0.9982991,0.99802727,0.9977784,0.9985733,0.9904487,0.9894861,0.99698186,0.9963012,0.9878962,0.987583,0.985155,0.9867326,0.9877943,0.9880916,0.986655,0.9888246,0.9856634,0.9877691,0.98529613,0.98588526,0.9885063,0.9841798,0.9856807,0.9840777,0.98311174,0.9873092,0.98800296,0.97054166,0.99666953,0.99807346,0.9531726
sp|P51488.1|OPSD_CYPCA,0.98800313,0.98807085,0.98849106,0.9855073,0.9853767,0.98809224,0.9941587,0.98544794,0.9901811,0.9853668,0.98948765,0.98876226,0.98569846,0.9856242,0.99528855,0.99210656,0.99493617,0.97301245,0.9950166,0.9560227,0.9825755,0.99228024,0.9877392,0.9946509,0.99693936,0.99292123,0.99576926,0.9965802,0.99722636,0.99612623,0.9953022,0.99595124,0.9944935,0.9966395,0.99369025,0.99481755,0.9949722,0.9957154,0.9962874,0.9954995,0.9948301,0.9952543,0.9955871,0.99495184,0.99528486,0.9906142,0.9935988,0.9969061,0.99480844,0.993186,0.99435675,0.99724996,0.9960647,0.9966148,0.99678,0.99506307,0.9963828,0.9958799,0.9950053,0.9955397,0.9942204,0.9945023,0.9972439,0.9971437,0.9969653,0.9969942,0.9954357,0.998683,0.99727523,0.9968298,0.99485755,0.99329865,0.99711764,0.99549276,0.9971345,0.9966496,0.99616385,0.99696606,0.9999999,0.99720156,0.9976496,0.99769914,0.99749225,0.9620783,0.9994519,0.985428,0.99776053,0.9881863,0.9975492,0.9960803,0.9973688,0.9900897,0.9977297,0.99730766,0.9984945,0.99814546,0.98981035,0.98809695,0.9964969,0.9944826,0.98610014,0.9854499,0.98302454,0.9845522,0.9853338,0.98535186,0.98292696,0.98631024,0.9862795,0.98621273,0.9869082,0.9879073,0.98952705,0.9869112,0.9884981,0.9858715,0.98457754,0.98881483,0.98871803,0.96831894,0.99786574,0.9978969,0.95074034
sp|P79812.1|OPSD_NEOSA,0.9897187,0.9899958,0.99075884,0.9888174,0.98886764,0.9908721,0.99495065,0.9872513,0.9920237,0.98833376,0.98780346,0.9880683,0.98772013,0.9876746,0.99575335,0.9932475,0.9919511,0.9790048,0.99301976,0.9610696,0.9865975,0.9942522,0.98864937,0.9942999,0.99511063,0.9946351,0.9952688,0.99419695,0.99463236,0.99636495,0.99484473,0.9946314,0.9929579,0.9958136,0.9936019,0.99291384,0.99327654,0.9944866,0.9949832,0.99413157,0.9932523,0.99350727,0.99427426,0.9932991,0.9946209,0.9920533,0.9916735,0.9946054,0.99334496,0.9935445,0.9930421,0.9951785,0.9946359,0.9959096,0.9949789,0.99431264,0.9964541,0.995392,0.993853,0.99510676,0.9934573,0.9935046,0.9965347,0.9964733,0.9987831,0.9993076,0.9935211,0.9983174,0.9992595,0.9989759,0.9932513,0.99206936,0.9985863,0.99858654,0.9990271,0.9995514,0.99870324,0.9990602,0.99720156,0.99999976,0.9983065,0.9981437,0.99814737,0.9671715,0.9972794,0.986895,0.9981955,0.9887682,0.9982687,0.99722487,0.9987822,0.99047476,0.99847674,0.9983733,0.9979751,0.99894154,0.9898595,0.98888135,0.99766797,0.99619865,0.98787755,0.98749053,0.98516214,0.9866217,0.9874893,0.987808,0.9861292,0.988727,0.9867431,0.9884714,0.98594004,0.9868818,0.98879504,0.9849021,0.9865919,0.98540807,0.9847502,0.9873854,0.9879817,0.96784383,0.9967363,0.99877834,0.9552673
sp|Q9YGY9.1|OPSD_ZOSOP,0.9897001,0.9899586,0.9906484,0.9878217,0.98841786,0.99021184,0.994549,0.98914546,0.99035287,0.9866215,0.9890457,0.98847497,0.9860183,0.988108,0.99596316,0.99509305,0.9924863,0.98026705,0.99130034,0.9653044,0.9844154,0.99359936,0.9873054,0.9939469,0.9941102,0.9939456,0.9960021,0.9930273,0.9948273,0.99620545,0.99429435,0.9956229,0.9938828,0.99653435,0.9944435,0.9934894,0.99410963,0.9947097,0.9953193,0.9944882,0.99365306,0.9944488,0.9944987,0.9942632,0.99507165,0.99342996,0.99304676,0.994432,0.994333,0.9931145,0.99401665,0.9950384,0.9957014,0.9962027,0.9941923,0.99499786,0.99697924,0.9954854,0.99442846,0.99554896,0.9945129,0.99453646,0.99862355,0.9956036,0.9985657,0.9976416,0.99442875,0.9985813,0.9986734,0.9976423,0.9941845,0.99363595,0.99722564,0.99837035,0.99796677,0.99822825,0.99800324,0.9979817,0.9976496,0.9983065,0.99999976,0.9998355,0.9985071,0.9708175,0.9978607,0.98751795,0.99904543,0.9891493,0.9988093,0.99913156,0.99843776,0.98980963,0.99903125,0.9992809,0.99911904,0.9990159,0.98918647,0.9876173,0.99923295,0.9946126,0.98650616,0.9866639,0.9842793,0.98581415,0.9864086,0.98676443,0.9856626,0.9883215,0.98629296,0.98823065,0.9866723,0.98625904,0.9874157,0.9843528,0.98757994,0.98529285,0.983357,0.9859597,0.9865844,0.9716909,0.997402,0.9992231,0.95362735
sp|Q9YGZ2.1|OPSD_GOBNI,0.9893927,0.9897407,0.9901586,0.9873769,0.98794943,0.98962545,0.99421847,0.9884616,0.99012685,0.9861431,0.9888047,0.9886144,0.986513,0.9877535,0.99614805,0.99537796,0.99348605,0.97939134,0.9919078,0.964744,0.98427856,0.99327755,0.987494,0.9944179,0.9946629,0.9934961,0.996408,0.99360216,0.99532753,0.9966219,0.9948112,0.9960042,0.9947561,0.99703854,0.99468064,0.99437356,0.99499285,0.995331,0.99582005,0.99516314,0.99450564,0.9951266,0.99511915,0.99509895,0.9957,0.99374706,0.9940442,0.99484944,0.9951166,0.99358165,0.99493754,0.9955878,0.9961539,0.99661845,0.99464095,0.99567384,0.9972045,0.99592257,0.99522763,0.99599683,0.9952079,0.9953251,0.9987555,0.9958366,0.9986707,0.9976357,0.9952111,0.9984087,0.9985343,0.99769783,0.99501497,0.9941747,0.997434,0.9981477,0.99799466,0.998163,0.998028,0.99801385,0.99769914,0.9981437,0.9998355,0.9999997,0.99851936,0.97001517,0.9977746,0.9869028,0.99923444,0.988598,0.99897826,0.99899215,0.9985593,0.98954946,0.9990984,0.99942434,0.99909294,0.9990778,0.988856,0.9871634,0.99911773,0.9947315,0.9856294,0.9858604,0.9832941,0.98498285,0.9856421,0.9859526,0.98491675,0.9874295,0.9854639,0.98723894,0.98579884,0.98555183,0.9872111,0.9836979,0.986809,0.9846372,0.9825903,0.98547035,0.9862365,0.9718521,0.99738157,0.9992391,0.9519031
sp|P41590.1|OPSD_PSAFA,0.9880824,0.988562,0.9885859,0.9861903,0.9864329,0.9887075,0.99324715,0.9878824,0.98931646,0.98679686,0.98794365,0.98783773,0.98461616,0.9860447,0.99568826,0.99410456,0.99367464,0.97689927,0.9925172,0.96167946,0.98314697,0.99295294,0.9862785,0.994014,0.99502593,0.99325794,0.99557626,0.99394786,0.9956816,0.9963329,0.9944394,0.99522746,0.99431556,0.99654263,0.9932038,0.99406624,0.9949414,0.99515116,0.99570554,0.99473614,0.9947148,0.9948954,0.9952115,0.99461293,0.99550664,0.9920813,0.9938543,0.9946764,0.99463445,0.9931147,0.9948655,0.9956941,0.99585414,0.99626637,0.99509084,0.9952477,0.9974371,0.99531144,0.9949671,0.99594367,0.9944924,0.9948541,0.9974551,0.9960222,0.9980412,0.99685556,0.99455446,0.997596,0.9979191,0.9969244,0.99467236,0.99262863,0.9966098,0.9977562,0.99695396,0.9976085,0.99694693,0.9972972,0.99749225,0.99814737,0.9985071,0.99851936,1.0000004,0.96776307,0.997693,0.9862037,0.9986353,0.9875369,0.9975877,0.99776506,0.99827147,0.98978794,0.99787974,0.9983927,0.9988238,0.99853826,0.98875266,0.9870497,0.99795336,0.99472857,0.9851937,0.9851233,0.9821162,0.9841906,0.9848286,0.985219,0.9838741,0.98676586,0.98492527,0.9862458,0.9854082,0.9851304,0.98731893,0.98341054,0.98616624,0.9840224,0.9827914,0.9853056,0.9862217,0.9681487,0.99730587,0.99890834,0.95255494
sp|P51475.1|OPSP_CHICK,0.9724944,0.972891,0.9742322,0.9734829,0.9750986,0.97124994,0.97025675,0.97820276,0.9642693,0.9582273,0.95579755,0.9564687,0.9630375,0.9758223,0.97094,0.9778177,0.95371413,0.987906,0.9504496,0.99523675,0.9694439,0.9710781,0.9670519,0.96594286,0.95654315,0.9703913,0.97148603,0.95473546,0.958575,0.96700597,0.95835936,0.9707216,0.9623828,0.9603007,0.9713293,0.9596041,0.96008945,0.9613322,0.96201956,0.9611954,0.9591995,0.96140367,0.959749,0.96189207,0.9640922,0.9778722,0.9621147,0.9580155,0.96186256,0.9674461,0.9617671,0.9595527,0.9669149,0.9626736,0.9574706,0.96477145,0.96563447,0.9673113,0.96227366,0.96599233,0.9667286,0.96469045,0.9714762,0.9637566,0.9712476,0.964449,0.9603287,0.9686285,0.9696251,0.96691144,0.960304,0.9691146,0.96283996,0.97424674,0.96556604,0.969192,0.9691049,0.9680918,0.9620783,0.9671715,0.9708175,0.97001517,0.96776307,1.0000001,0.96164304,0.980317,0.9674347,0.97666705,0.9689951,0.9741935,0.9663686,0.9725582,0.9696834,0.9714119,0.96955407,0.9678603,0.97134066,0.97207,0.9726858,0.96647745,0.97378874,0.97680306,0.9734927,0.97555643,0.97482544,0.97633886,0.9795542,0.98109245,0.9643958,0.97307247,0.967293,0.9565095,0.95828503,0.95386,0.96520925,0.959286,0.95536053,0.9540684,0.95629597,0.9634789,0.96373856,0.9688835,0.96369696
sp|P32309.1|OPSD_CARAU,0.98744076,0.98749405,0.98809034,0.9859117,0.9856135,0.9882465,0.99375635,0.98625857,0.9900956,0.9845761,0.98808265,0.9872566,0.9840306,0.9846382,0.9945052,0.9912023,0.9941385,0.97380555,0.9939574,0.95650375,0.9813911,0.99161863,0.9861666,0.99329376,0.9959489,0.99228,0.9949446,0.99554837,0.9960529,0.99551374,0.99459034,0.99475646,0.993485,0.9965986,0.99203014,0.9937896,0.994027,0.99474597,0.99514514,0.99436975,0.9938137,0.9945388,0.99480325,0.9937843,0.99480253,0.9893218,0.9925417,0.9955841,0.9938989,0.99191606,0.9932336,0.99603677,0.99570733,0.995939,0.9956131,0.9946245,0.99664676,0.9942864,0.9940335,0.99522096,0.9930758,0.9935981,0.997395,0.9962544,0.99719876,0.997146,0.9942038,0.99879205,0.9974854,0.99690473,0.9936635,0.9912684,0.997278,0.99592704,0.99722004,0.9968704,0.99642694,0.9970566,0.9994519,0.9972794,0.9978607,0.9977746,0.997693,0.96164304,0.9999996,0.9856127,0.9974843,0.9880577,0.9975313,0.9963693,0.9974796,0.98986673,0.99785846,0.9971814,0.99881554,0.99832153,0.9895971,0.98780274,0.9966403,0.99312925,0.98585606,0.9851634,0.9833063,0.98411465,0.985157,0.98524714,0.9832788,0.9863658,0.98676836,0.98665947,0.98690134,0.98770535,0.989916,0.98608893,0.98798394,0.98568124,0.98501927,0.98912334,0.9890342,0.9680273,0.99802834,0.9979273,0.95069766
